Linguagem,Projeto,Numero de Tokens de Codigo Fonte (Excluindo Tokens de Comentario),Numero de Tokens apenas dos Comentarios,Numero Total de Tokens do Projeto,NTCF/NTTP (%),NTC/NTTP (%),Numero de Caracteres de Codigo Fonte (Excluindo Caracteres de Comentario),Numero de Caracteres apenas dos Comentarios,Numero Total de Carateres do Projeto,NCCF/NTCP (%),NCC/NTCP (%),Numero de Linhas de Codigo Fonte (Excluindo Linhas de Comentario),Numero de Linhas apenas do Comentarios,Numero Total de Linhas do Projeto,NLCF/NTLP (%),NLC/NTLP (%)
C,libevent | libevent,315778,150728,466506,67.69,32.31,1245568,604482,1850050,67.33,32.67,57460,15569,73029,78.68,21.32
C,liuliu | ccv,1589672,877910,2467582,64.42,35.58,5619338,3524416,9143754,61.46,38.54,219076,85486,304562,71.93,28.07
C,qmk | qmk_firmware,2411715,3352359,5764074,41.84,58.16,9044576,11125938,20170514,44.84,55.16,430922,231625,662547,65.04,34.96
C,torvalds | linux,89942078,25210653,115152731,78.11,21.89,369132110,102848964,471981074,78.21,21.79,17324319,3235012,20559331,84.26,15.74
C,kovidgoyal | kitty,1440281,87339,1527620,94.28,5.72,5929702,339273,6268975,94.59,5.41,132717,8861,141578,93.74,6.26
C,squeaky-pl | japronto,22584,3178,25762,87.66,12.34,89467,13620,103087,86.79,13.21,4668,280,4948,94.34,5.66
C,FFmpeg | FFmpeg,9353679,1321931,10675610,87.62,12.38,29183078,5203282,34386360,84.87,15.13,1067773,148111,1215884,87.82,12.18
C,nanomsg | nanomsg,132890,89397,222287,59.78,40.22,490443,405344,895787,54.75,45.25,23303,8469,31772,73.34,26.66
C,zserge | webview,13465,332,13797,97.59,2.41,61034,1728,62762,97.25,2.75,2041,39,2080,98.12,1.88
C,google | ios-webkit-debug-proxy,48970,8771,57741,84.81,15.19,160181,35799,195980,81.73,18.27,7223,1334,8557,84.41,15.59
C,redis | hiredis,40674,16654,57328,70.95,29.05,136703,66372,203075,67.32,32.68,6251,1611,7862,79.51,20.49
C,esp8266 | Arduino,301719,397773,699492,43.13,56.87,1255723,1667137,2922860,42.96,57.04,77977,46474,124451,62.66,37.34
C,mpv-player | mpv,818970,208537,1027507,79.70,20.30,3025911,843637,3869548,78.20,21.80,127102,20215,147317,86.28,13.72
C,pocoproject | poco,2965120,1425788,4390908,67.53,32.47,9663410,5925690,15589100,61.99,38.01,456696,152296,608992,74.99,25.01
C,edenhill | librdkafka,400522,224483,625005,64.08,35.92,1794125,938485,2732610,65.66,34.34,70057,28840,98897,70.84,29.16
C,julycoding | The-Art-Of-Programming-By-July,29756,5245,35001,85.01,14.99,70378,30052,100430,70.08,29.92,3984,674,4658,85.53,14.47
C,AppImage | AppImageKit,18036,6705,24741,72.90,27.10,74311,27630,101941,72.90,27.10,2981,651,3632,82.08,17.92
C,gali8 | Tesseract-OCR-iOS,188034,104533,292567,64.27,35.73,744151,417441,1161592,64.06,35.94,20598,10187,30785,66.91,33.09
C,darlinghq | darling,739834,954485,1694319,43.67,56.33,3614515,4080558,7695073,46.97,53.03,768550,313265,1081815,71.04,28.96
C,go-vgo | robotgo,106797,117333,224130,47.65,52.35,449136,473289,922425,48.69,51.31,19268,7694,26962,71.46,28.54
C,bartobri | no-more-secrets,4874,2361,7235,67.37,32.63,17837,9557,27394,65.11,34.89,941,347,1288,73.06,26.94
C,id-Software | DOOM,213480,78837,292317,73.03,26.97,665561,289321,954882,69.70,30.30,37631,9704,47335,79.50,20.50
C,raspberrypi | linux,88597807,25110250,113708057,77.92,22.08,363550494,102160292,465710786,78.06,21.94,16989209,3210571,20199780,84.11,15.89
C,RPISEC | MBE,11551,2066,13617,84.83,15.17,48178,8537,56715,84.95,15.05,2347,311,2658,88.30,11.70
C,ggreer | the_silver_searcher,26816,4022,30838,86.96,13.04,99462,15808,115270,86.29,13.71,5058,353,5411,93.48,6.52
C,beanstalkd | beanstalkd,35666,5272,40938,87.12,12.88,104325,19858,124183,84.01,15.99,6392,465,6857,93.22,6.78
C,cesanta | mongoose,6118065,3598213,9716278,62.97,37.03,23968106,18467035,42435141,56.48,43.52,138402,71455,209857,65.95,34.05
C,wren-lang | wren,219526,83908,303434,72.35,27.65,854686,330457,1185143,72.12,27.88,42842,7983,50825,84.29,15.71
C,awslabs | s2n,230115,74954,305069,75.43,24.57,1137727,305493,1443220,78.83,21.17,31640,7573,39213,80.69,19.31
C,HandBrake | HandBrake,567757,135218,702975,80.76,19.24,2692603,598538,3291141,81.81,18.19,106359,14125,120484,88.28,11.72
C,mozilla | mozjpeg,431171,147752,578923,74.48,25.52,1332282,593872,1926154,69.17,30.83,51802,14836,66638,77.74,22.26
C,h2o | h2o,1689324,257350,1946674,86.78,13.22,4858151,970278,5828429,83.35,16.65,169727,30237,199964,84.88,15.12
C,wangzheng0822 | algo,31106,3138,34244,90.84,9.16,87751,20927,108678,80.74,19.26,7313,662,7975,91.70,8.30
C,fastos | fastsocket,49223726,15813603,65037329,75.69,24.31,193080701,62505475,255586176,75.54,24.46,8828275,1946797,10775072,81.93,18.07
C,google | oss-fuzz,157727,6126,163853,96.26,3.74,412179,25096,437275,94.26,5.74,8697,592,9289,93.63,6.37
C,pbatard | rufus,457383,151140,608523,75.16,24.84,1792045,603196,2395241,74.82,25.18,68732,17074,85806,80.10,19.90
C,tmux | tmux,277287,57595,334882,82.80,17.20,927562,223514,1151076,80.58,19.42,44612,6512,51124,87.26,12.74
C,chrismaltby | gb-studio,349067,55988,405055,86.18,13.82,923050,201123,1124173,82.11,17.89,15313,3018,18331,83.54,16.46
C,session-replay-tools | tcpcopy,43754,1561,45315,96.56,3.44,158895,6396,165291,96.13,3.87,8153,183,8336,97.80,2.20
C,SamyPesse | How-to-Make-a-Computer-Operating-System,79540,18479,98019,81.15,18.85,281391,82921,364312,77.24,22.76,17960,2722,20682,86.84,13.16
C,IAIK | meltdown,4056,1774,5830,69.57,30.43,15664,4589,20253,77.34,22.66,864,96,960,90.00,10.00
C,coturn | coturn,248073,35672,283745,87.43,12.57,1007333,163277,1170610,86.05,13.95,37996,4686,42682,89.02,10.98
C,Netflix | dynomite,146394,50113,196507,74.50,25.50,529708,190628,720336,73.54,26.46,24405,5647,30052,81.21,18.79
C,pjreddie | darknet,261206,30822,292028,89.45,10.55,706565,113046,819611,86.21,13.79,28478,3267,31745,89.71,10.29
C,apple | darwin-xnu,5328794,2726502,8055296,66.15,33.85,21910087,11365291,33275378,65.84,34.16,988498,335266,1323764,74.67,25.33
C,upx | upx,2334557,265833,2600390,89.78,10.22,3865982,965188,4831170,80.02,19.98,94258,5941,100199,94.07,5.93
C,skywind3000 | kcp,9441,2639,12080,78.15,21.85,28131,8526,36657,76.74,23.26,1451,192,1643,88.31,11.69
C,rofl0r | proxychains-ng,15590,1721,17311,90.06,9.94,51751,7615,59366,87.17,12.83,2481,177,2658,93.34,6.66
C,cuber | ngx_http_google_filter_module,8077,526,8603,93.89,6.11,30128,2312,32440,92.87,7.13,1277,97,1374,92.94,7.06
C,begeekmyfriend | yasea,540780,90918,631698,85.61,14.39,1794171,411902,2206073,81.33,18.67,69575,8665,78240,88.93,11.07
C,DaveGamble | cJSON,76677,21717,98394,77.93,22.07,340564,88466,429030,79.38,20.62,16058,1913,17971,89.36,10.64
C,timescale | timescaledb,178608,65200,243808,73.26,26.74,909494,274484,1183978,76.82,23.18,36718,8292,45010,81.58,18.42
C,nelhage | reptyr,14265,5804,20069,71.08,28.92,50832,23743,74575,68.16,31.84,2438,555,2993,81.46,18.54
C,cmus | cmus,215521,51311,266832,80.77,19.23,750000,177531,927531,80.86,19.14,38205,5289,43494,87.84,12.16
C,alibaba | tengine,1236241,101066,1337307,92.44,7.56,4825615,356998,5182613,93.11,6.89,216365,11695,228060,94.87,5.13
C,jemalloc | jemalloc,244037,54083,298120,81.86,18.14,1023186,221430,1244616,82.21,17.79,43769,6738,50507,86.66,13.34
C,rmtheis | tess-two,2235169,1394040,3629209,61.59,38.41,7427037,5177289,12604326,58.92,41.08,307851,138875,446726,68.91,31.09
C,hishamhm | htop,99184,18381,117565,84.37,15.63,359287,74357,433644,82.85,17.15,14115,2994,17109,82.50,17.50
C,vk-com | kphp-kdb,1895973,224910,2120883,89.40,10.60,6781071,904225,7685296,88.23,11.77,286696,25461,312157,91.84,8.16
C,kbengine | kbengine,8307285,2683077,10990362,75.59,24.41,27707696,11195521,38903217,71.22,28.78,1179875,279921,1459796,80.82,19.18
C,apple | swift-corelibs-foundation,800212,813667,1613879,49.58,50.42,3944383,3260266,7204649,54.75,45.25,117865,87721,205586,57.33,42.67
C,borgbackup | borg,319133,137347,456480,69.91,30.09,1206093,641350,1847443,65.28,34.72,42543,13216,55759,76.30,23.70
C,espressif | esp-idf,2784312,1501422,4285734,64.97,35.03,11815849,6947609,18763458,62.97,37.03,459176,179928,639104,71.85,28.15
C,systemd | systemd,2326146,334391,2660537,87.43,12.57,9033558,1340970,10374528,87.07,12.93,370435,30057,400492,92.49,7.51
C,Tencent | matrix,791960,604945,1396905,56.69,43.31,3088072,2507437,5595509,55.19,44.81,41268,26888,68156,60.55,39.45
C,MarlinFirmware | Marlin,243147,1131745,1374892,17.68,82.32,912551,5033846,5946397,15.35,84.65,77933,137044,214977,36.25,63.75
C,ZipArchive | ZipArchive,51780,17335,69115,74.92,25.08,198352,71596,269948,73.48,26.52,8115,1490,9605,84.49,15.51
C,Meituan-Dianping | SQLAdvisor,3562933,467561,4030494,88.40,11.60,11318002,1806936,13124938,86.23,13.77,393345,40366,433711,90.69,9.31
C,SoftEtherVPN | SoftEtherVPN,1610189,287701,1897890,84.84,15.16,5521093,1270507,6791600,81.29,18.71,280321,38749,319070,87.86,12.14
C,zfsonlinux | zfs,2123613,660434,2784047,76.28,23.72,6729065,2588881,9317946,72.22,27.78,292081,83503,375584,77.77,22.23
C,grbl | grbl,23584,40607,64191,36.74,63.26,101416,172257,273673,37.06,62.94,4437,2819,7256,61.15,38.85
C,coolwanglu | vim.js,1583034,624815,2207849,71.70,28.30,5314317,2242781,7557098,70.32,29.68,308919,67380,376299,82.09,17.91
C,wishstudio | flinux,124337,34534,158871,78.26,21.74,473513,128397,601910,78.67,21.33,23230,3277,26507,87.64,12.36
C,aquynh | capstone,370322,68531,438853,84.38,15.62,1546080,261303,1807383,85.54,14.46,66589,5309,71898,92.62,7.38
C,bilibili | ijkplayer,902144,264434,1166578,77.33,22.67,4179508,1130727,5310235,78.71,21.29,26002,6499,32501,80.00,20.00
C,irungentoo | toxcore,209269,87874,297143,70.43,29.57,849433,344968,1194401,71.12,28.88,31053,11776,42829,72.50,27.50
C,nginx | nginx,825924,50179,876103,94.27,5.73,3154332,188946,3343278,94.35,5.65,140911,5907,146818,95.98,4.02
C,rswier | c4,6275,241,6516,96.30,3.70,12847,1066,13913,92.34,7.66,493,12,505,97.62,2.38
C,haiwen | seafile,185904,22161,208065,89.35,10.65,759577,80404,839981,90.43,9.57,34270,2463,36733,93.29,6.71
C,sumatrapdfreader | sumatrapdf,2373939,915931,3289870,72.16,27.84,7693086,3774687,11467773,67.08,32.92,338662,100685,439347,77.08,22.92
C,phpredis | phpredis,104127,30005,134132,77.63,22.37,418071,106077,524148,79.76,20.24,15636,3269,18905,82.71,17.29
C,matz | streem,55996,3883,59879,93.52,6.48,167872,14467,182339,92.07,7.93,9784,436,10220,95.73,4.27
C,git-up | GitUp,361600,737040,1098640,32.91,67.09,1720202,3123198,4843400,35.52,64.48,37009,32336,69345,53.37,46.63
C,wg | wrk,26077,9056,35133,74.22,25.78,90985,35659,126644,71.84,28.16,4729,838,5567,84.95,15.05
C,glfw | glfw,388646,125108,513754,75.65,24.35,1789882,560035,2349917,76.17,23.83,61107,15445,76552,79.82,20.18
C,libretro | RetroArch,5014621,1842858,6857479,73.13,26.87,25146551,7784680,32931231,76.36,23.64,1012182,204818,1217000,83.17,16.83
C,jedisct1 | libsodium,531715,17579,549294,96.80,3.20,4019690,66127,4085817,98.38,1.62,45014,2023,47037,95.70,4.30
C,openssl | openssl,2561578,471419,3032997,84.46,15.54,9641791,1850238,11492029,83.90,16.10,385935,55267,441202,87.47,12.53
C,robertdavidgraham | masscan,195171,67082,262253,74.42,25.58,778865,333181,1112046,70.04,29.96,32511,8958,41469,78.40,21.60
C,Provenance-Emu | Provenance,15643324,1399884,17043208,91.79,8.21,43075276,5757562,48832838,88.21,11.79,774495,130370,904865,85.59,14.41
C,bingoogolapple | BGAQRCode-Android,1622329,227200,1849529,87.72,12.28,4715234,903217,5618451,83.92,16.08,137235,24881,162116,84.65,15.35
C,FreeRDP | FreeRDP,1884671,377509,2262180,83.31,16.69,8300319,1602845,9903164,83.81,16.19,321391,46486,367877,87.36,12.64
C,cstack | db_tutorial,4587,392,4979,92.13,7.87,20640,1505,22145,93.20,6.80,706,64,770,91.69,8.31
C,Tencent | wcdb,1351698,1715693,3067391,44.07,55.93,5039000,6908178,11947178,42.18,57.82,201747,164738,366485,55.05,44.95
C,cfenollosa | os-tutorial,24277,6775,31052,78.18,21.82,75121,26687,101808,73.79,26.21,2422,387,2809,86.22,13.78
C,deepmind | lab,2083798,638204,2722002,76.55,23.45,7322179,2982747,10304926,71.06,28.94,320026,92380,412406,77.60,22.40
C,erincatto | Box2D,306323,124324,430647,71.13,28.87,1357760,531161,1888921,71.88,28.12,47435,12932,60367,78.58,21.42
