Linguagem,Projeto,Numero de Tokens de Codigo Fonte (Excluindo Tokens de Comentario),Numero de Tokens apenas dos Comentarios,Numero Total de Tokens do Projeto,NTCF/NTTP (%),NTC/NTTP (%),Numero de Caracteres de Codigo Fonte (Excluindo Caracteres de Comentario),Numero de Caracteres apenas dos Comentarios,Numero Total de Carateres do Projeto,NCCF/NTCP (%),NCC/NTCP (%),Numero de Linhas de Codigo Fonte (Excluindo Linhas de Comentario),Numero de Linhas apenas do Comentarios,Numero Total de Linhas do Projeto,NLCF/NTLP (%),NLC/NTLP (%)
C#,Microsoft | referencesource,18636275,6859190,25495465,73.10,26.90,93522013,27274590,120796603,77.42,22.58,2865628,588218,3453846,82.97,17.03
C#,IdentityServer | IdentityServer3,214912,120609,335521,64.05,35.95,1132236,490349,1622585,69.78,30.22,35148,15370,50518,69.58,30.42
C#,ServiceStack | ServiceStack,1606290,276101,1882391,85.33,14.67,7205339,1137468,8342807,86.37,13.63,249863,33685,283548,88.12,11.88
C#,Jackett | Jackett,252375,21398,273773,92.18,7.82,1240612,89139,1329751,93.30,6.70,34701,2127,36828,94.22,5.78
C#,mRemoteNG | mRemoteNG,400511,55878,456389,87.76,12.24,1958380,228431,2186811,89.55,10.45,63403,8041,71444,88.75,11.25
C#,dotnet | winforms,2479807,866762,3346569,74.10,25.90,11430918,3864275,15295193,74.74,25.26,404830,88203,493033,82.11,17.89
C#,ravendb | ravendb,3061604,291138,3352742,91.32,8.68,13446298,1077650,14523948,92.58,7.42,494244,27109,521353,94.80,5.20
C#,SignalR | SignalR,308453,84941,393394,78.41,21.59,1360227,373213,1733440,78.47,21.53,50820,7594,58414,87.00,13.00
C#,Glimpse | Glimpse,342014,92096,434110,78.79,21.21,1457040,357187,1814227,80.31,19.69,43098,10274,53372,80.75,19.25
C#,Radarr | Radarr,781427,89879,871306,89.68,10.32,3526450,380546,3906996,90.26,9.74,130676,8897,139573,93.63,6.37
C#,Humanizr | Humanizer,189159,32591,221750,85.30,14.70,799538,121291,920829,86.83,13.17,29108,4272,33380,87.20,12.80
C#,CodeHubApp | CodeHub,159808,10209,170017,94.00,6.00,699061,40514,739575,94.52,5.48,25642,1023,26665,96.16,3.84
C#,aspnet | Identity,217446,108833,326279,66.64,33.36,1020085,432365,1452450,70.23,29.77,31850,9850,41700,76.38,23.62
C#,0xd4d | de4dot,476621,73970,550591,86.57,13.43,1918381,308956,2227337,86.13,13.87,66520,7786,74306,89.52,10.48
C#,mono | mono,35442821,12049629,47492450,74.63,25.37,162530197,49019613,211549810,76.83,23.17,5559132,1203293,6762425,82.21,17.79
C#,louthy | language-ext,2040678,2158554,4199232,48.60,51.40,5015167,6817933,11833100,42.38,57.62,130756,148937,279693,46.75,53.25
C#,IdentityServer | IdentityServer4,421546,118269,539815,78.09,21.91,2061009,488121,2549130,80.85,19.15,57205,11932,69137,82.74,17.26
C#,dotnet | standard,4458585,25306,4483891,99.44,0.56,19863740,149095,20012835,99.26,0.74,251038,1891,252929,99.25,0.75
C#,2dust | v2rayN,60120,11562,71682,83.87,16.13,246620,48182,294802,83.66,16.34,9599,2730,12329,77.86,22.14
C#,QL-Win | QuickLook,39961,20314,60275,66.30,33.70,169457,83236,252693,67.06,32.94,6873,2197,9070,75.78,24.22
C#,MvvmCross | MvvmCross,574688,103340,678028,84.76,15.24,2923807,448072,3371879,86.71,13.29,99191,8976,108167,91.70,8.30
C#,Fody | Fody,23097,1979,25076,92.11,7.89,112513,7550,120063,93.71,6.29,4409,218,4627,95.29,4.71
C#,Unity-Technologies | PostProcessing,75019,29947,104966,71.47,28.53,348461,115401,463862,75.12,24.88,11033,3238,14271,77.31,22.69
C#,praeclarum | sqlite-net,57312,17276,74588,76.84,23.16,211198,66862,278060,75.95,24.05,8307,2105,10412,79.78,20.22
C#,duplicati | duplicati,482746,176275,659021,73.25,26.75,2241269,711588,2952857,75.90,24.10,68799,18323,87122,78.97,21.03
C#,EventStore | EventStore,1296990,84079,1381069,93.91,6.09,6232914,347443,6580357,94.72,5.28,180978,8466,189444,95.53,4.47
C#,dotnetcore | Util,462306,231930,694236,66.59,33.41,1999830,910847,2910677,68.71,31.29,63279,47648,110927,57.05,42.95
C#,dotnetcore | DotnetSpider,107595,41002,148597,72.41,27.59,453044,170602,623646,72.64,27.36,18748,6383,25131,74.60,25.40
C#,MaterialDesignInXAML | MaterialDesignInXamlToolkit,124897,18685,143582,86.99,13.01,1521701,74453,1596154,95.34,4.66,19014,1892,20906,90.95,9.05
C#,jstedfast | MailKit,437918,561972,999890,43.80,56.20,1943499,2296853,4240352,45.83,54.17,50800,59258,110058,46.16,53.84
C#,OptiKey | OptiKey,209339,45422,254761,82.17,17.83,1114340,183305,1297645,85.87,14.13,35785,4684,40469,88.43,11.57
C#,yck1509 | ConfuserEx,231717,26852,258569,89.62,10.38,962379,99691,1062070,90.61,9.39,28048,3104,31152,90.04,9.96
C#,LazoCoder | Windows-Hacks,12660,2415,15075,83.98,16.02,44447,9116,53563,82.98,17.02,1857,299,2156,86.13,13.87
