Linguagem,Projeto,Quantidade de Contribuidores,URL
Java,brettwooldridge | HikariCP,91,https://github.com/brettwooldridge/HikariCP.git
Java,CarGuo | GSYVideoPlayer,6,https://github.com/CarGuo/GSYVideoPlayer.git
Java,Bigkoo | Android-PickerView,15,https://github.com/Bigkoo/Android-PickerView.git
Java,Tencent | VasSonic,13,https://github.com/Tencent/VasSonic.git
Java,eclipse-vertx | vert.x,146,https://github.com/eclipse-vertx/vert.x.git
Java,alibaba | ARouter,14,https://github.com/alibaba/ARouter.git
Java,liaohuqiu | android-Ultra-Pull-To-Refresh,8,https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh.git
Java,pockethub | PocketHub,114,https://github.com/pockethub/PocketHub.git
Java,zhihu | Matisse,23,https://github.com/zhihu/Matisse.git
Java,alibaba | vlayout,16,https://github.com/alibaba/vlayout.git
Java,ksoichiro | Android-ObservableScrollView,13,https://github.com/ksoichiro/Android-ObservableScrollView.git
Java,arduino | Arduino,232,https://github.com/arduino/Arduino.git
Java,wasabeef | recyclerview-animators,28,https://github.com/wasabeef/recyclerview-animators.git
Java,jeasonlzy | okhttp-OkGo,4,https://github.com/jeasonlzy/okhttp-OkGo.git
Java,nathanmarz | storm,42,https://github.com/nathanmarz/storm.git
Java,vondear | RxTool,2,https://github.com/vondear/RxTool.git
Java,dianping | cat,60,https://github.com/dianping/cat.git
Java,navasmdc | MaterialDesignLibrary,8,https://github.com/navasmdc/MaterialDesignLibrary.git
Java,prestodb | presto,280,https://github.com/prestodb/presto.git
Java,lipangit | JiaoZiVideoPlayer,24,https://github.com/lipangit/JiaoZiVideoPlayer.git
Java,redisson | redisson,60,https://github.com/redisson/redisson.git
Java,apache | hadoop,176,https://github.com/apache/hadoop.git
Java,permissions-dispatcher | PermissionsDispatcher,28,https://github.com/permissions-dispatcher/PermissionsDispatcher.git
Java,dbeaver | dbeaver,76,https://github.com/dbeaver/dbeaver.git
Java,oracle | graal,127,https://github.com/oracle/graal.git
Java,chrisbanes | Android-PullToRefresh,19,https://github.com/chrisbanes/Android-PullToRefresh.git
Java,mockito | mockito,150,https://github.com/mockito/mockito.git
Java,Yalantis | uCrop,35,https://github.com/Yalantis/uCrop.git
Java,naver | pinpoint,65,https://github.com/naver/pinpoint.git
Java,81813780 | AVLoadingIndicatorView,6,https://github.com/81813780/AVLoadingIndicatorView.git
Java,apache | flink,301,https://github.com/apache/flink.git
Java,H07000223 | FlycoTabLayout,1,https://github.com/H07000223/FlycoTabLayout.git
Java,AppIntro | AppIntro,64,https://github.com/AppIntro/AppIntro.git
Java,aosp-mirror | platform_frameworks_base,162,https://github.com/aosp-mirror/platform_frameworks_base.git
Java,seata | seata,65,https://github.com/seata/seata.git
Java,YoKeyword | Fragmentation,14,https://github.com/YoKeyword/Fragmentation.git
Java,umano | AndroidSlidingUpPanel,44,https://github.com/umano/AndroidSlidingUpPanel.git
Java,alibaba | canal,71,https://github.com/alibaba/canal.git
Java,tbruyelle | RxPermissions,20,https://github.com/tbruyelle/RxPermissions.git
Java,lingochamp | FileDownloader,5,https://github.com/lingochamp/FileDownloader.git
Java,perwendel | spark,121,https://github.com/perwendel/spark.git
Java,chrisjenx | Calligraphy,35,https://github.com/chrisjenx/Calligraphy.git
Java,roughike | BottomBar,33,https://github.com/roughike/BottomBar.git
Java,youth5201314 | banner,2,https://github.com/youth5201314/banner.git
Java,apache | skywalking,118,https://github.com/apache/skywalking.git
Java,JessYanCoding | MVPArms,15,https://github.com/JessYanCoding/MVPArms.git
Java,google | guice,49,https://github.com/google/guice.git
Java,iBotPeaches | Apktool,52,https://github.com/iBotPeaches/Apktool.git
Java,xetorthio | jedis,143,https://github.com/xetorthio/jedis.git
Java,apache | incubator-druid,277,https://github.com/apache/incubator-druid.git
Java,xuxueli | xxl-job,18,https://github.com/xuxueli/xxl-job.git
Java,florent37 | MaterialViewPager,21,https://github.com/florent37/MaterialViewPager.git
Java,code4craft | webmagic,34,https://github.com/code4craft/webmagic.git
Java,HannahMitt | HomeMirror,10,https://github.com/HannahMitt/HomeMirror.git
Java,bilibili | DanmakuFlameMaster,18,https://github.com/bilibili/DanmakuFlameMaster.git
Java,Tencent | QMUI_Android,7,https://github.com/Tencent/QMUI_Android.git
Java,google | auto,53,https://github.com/google/auto.git
Java,clojure | clojure,145,https://github.com/clojure/clojure.git
Java,rzwitserloot | lombok,80,https://github.com/rzwitserloot/lombok.git
