Linguagem,Projeto,Numero de Tokens de Codigo Fonte (Excluindo Tokens de Comentario),Numero de Tokens apenas dos Comentarios,Numero Total de Tokens do Projeto,NTCF/NTTP (%),NTC/NTTP (%),Numero de Caracteres de Codigo Fonte (Excluindo Caracteres de Comentario),Numero de Caracteres apenas dos Comentarios,Numero Total de Carateres do Projeto,NCCF/NTCP (%),NCC/NTCP (%),Numero de Linhas de Codigo Fonte (Excluindo Linhas de Comentario),Numero de Linhas apenas do Comentarios,Numero Total de Linhas do Projeto,NLCF/NTLP (%),NLC/NTLP (%)
Visual Basic,basildane | WakeOnLAN,93365,21997,115362,80.93,19.07,452776,87013,539789,83.88,16.12,12050,3481,15531,77.59,22.41
Visual Basic,riyazwalikar | adbrute,10525,1044,11569,90.98,9.02,43335,4009,47344,91.53,8.47,1097,246,1343,81.68,18.32
Visual Basic,P3D-Legacy | P3D-Legacy,1015968,66482,1082450,93.86,6.14,4045835,234698,4280533,94.52,5.48,134895,8258,143153,94.23,5.77
Visual Basic,Cn33liz | MacroMeter,1038,177,1215,85.43,14.57,23195,833,24028,96.53,3.47,204,25,229,89.08,10.92
Visual Basic,markdomansky | WebJEA,14384,4830,19214,74.86,25.14,68206,20315,88521,77.05,22.95,2089,544,2633,79.34,20.66
Visual Basic,christwellman | VBAMacros,37653,16546,54199,69.47,30.53,174522,55798,230320,75.77,24.23,5273,1759,7032,74.99,25.01
Visual Basic,benchen71 | epub-metadata-editor,92938,9166,102104,91.02,8.98,379208,34399,413607,91.68,8.32,10370,1786,12156,85.31,14.69
Visual Basic,SQL-FineBuild | v3.4,640957,12051,653008,98.15,1.85,1151880,86826,1238706,92.99,7.01,2845,260,3105,91.63,8.37
Visual Basic,xAsiimov | LibertyHosts,8591,1071,9662,88.92,11.08,37039,5542,42581,86.98,13.02,974,213,1187,82.06,17.94
Visual Basic,kellyethridge | VBCorLib,583618,455398,1039016,56.17,43.83,2967654,1604414,4572068,64.91,35.09,85643,52409,138052,62.04,37.96
Visual Basic,aikoncwd | vbs-ad-health-report,1884,711,2595,72.60,27.40,11996,1542,13538,88.61,11.39,306,23,329,93.01,6.99
Visual Basic,RelaxTools | RelaxTools-Addin,243008,302253,545261,44.57,55.43,1117398,933859,2051257,54.47,45.53,43359,25670,69029,62.81,37.19
Visual Basic,N-able | InstallAgent,5875,3805,9680,60.69,39.31,43275,21656,64931,66.65,33.35,989,412,1401,70.59,29.41
Visual Basic,dmrub | portable-node,1338,471,1809,73.96,26.04,7367,2263,9630,76.50,23.50,221,60,281,78.65,21.35
Visual Basic,iMokhles | IPAInstaller-Windows,5148,1664,6812,75.57,24.43,24129,5513,29642,81.40,18.60,674,214,888,75.90,24.10
Visual Basic,Bertware | bukkitgui,143507,38988,182495,78.64,21.36,677445,150869,828314,81.79,18.21,17704,4979,22683,78.05,21.95
Visual Basic,dzzie | libs,2318059,1109045,3427104,67.64,32.36,10684082,4632996,15317078,69.75,30.25,323304,164945,488249,66.22,33.78
Visual Basic,YuLin12345 | Affordable-AIO-Bot,41988,4424,46412,90.47,9.53,190694,20616,211310,90.24,9.76,3647,1108,4755,76.70,23.30
Visual Basic,esap | esbook,2529,333,2862,88.36,11.64,9784,1639,11423,85.65,14.35,365,37,402,90.80,9.20
Visual Basic,Arks-Layer | PSO2Tweaker,75011,12069,87080,86.14,13.86,392690,46263,438953,89.46,10.54,8798,2234,11032,79.75,20.25
Visual Basic,nicogis | Geodatabase-Diagrammer,19672,6581,26253,74.93,25.07,84044,23960,108004,77.82,22.18,2440,451,2891,84.40,15.60
Visual Basic,onovotny | MSBuildSdkExtras,7667,5612,13279,57.74,42.26,42985,19543,62528,68.75,31.25,952,392,1344,70.83,29.17
Visual Basic,MikeMaximus | gbm,152206,28246,180452,84.35,15.65,761278,103114,864392,88.07,11.93,23076,4504,27580,83.67,16.33
Visual Basic,A9T9 | SeeShell,1698,496,2194,77.39,22.61,8107,1994,10101,80.26,19.74,235,68,303,77.56,22.44
Visual Basic,navhaxs | minecraft-server-dashboard,26311,8922,35233,74.68,25.32,143465,36142,179607,79.88,20.12,4382,947,5329,82.23,17.77
Visual Basic,Destiny1984 | XCI-Cutter,10518,1523,12041,87.35,12.65,45675,6905,52580,86.87,13.13,1294,276,1570,82.42,17.58
Visual Basic,kmscode | mRemote3G,215011,29957,244968,87.77,12.23,1122484,116110,1238594,90.63,9.37,32695,4873,37568,87.03,12.97
Visual Basic,MoscaDotTo | Winapp2,22234,18078,40312,55.15,44.85,111583,65929,177512,62.86,37.14,2969,1696,4665,63.64,36.36
Visual Basic,OfficeDev | Office-IT-Pro-Deployment-Scripts,1789559,98344,1887903,94.79,5.21,3284112,1509542,4793654,68.51,31.49,739,139,878,84.17,15.83
Visual Basic,Phreak87 | ESPeensy-and-Peensy-Payload-Generator-ESP8266-Teensy-3.5-,17853,2528,20381,87.60,12.40,79011,10184,89195,88.58,11.42,1795,507,2302,77.98,22.02
Visual Basic,malwares | Crypter,2164080,322714,2486794,87.02,12.98,8405790,1284358,9690148,86.75,13.25,174869,71959,246828,70.85,29.15
Visual Basic,Steppschuh | RemoteControlServer,54396,3781,58177,93.50,6.50,241690,16425,258115,93.64,6.36,7087,946,8033,88.22,11.78
